chr	start	end	copy
7	93500001	94000000	0.10672605503494285
7	94000001	94500000	0.09875045808448238
7	94500001	95000000	0.1380917634793063
7	95000001	95500000	0.13140310943587818
7	95500001	96000000	0.14612816002819695
7	96000001	96500000	0.18082137963434
7	96500001	97000000	0.11161415416633068
7	97000001	97500000	0.12820673411129282
7	97500001	98000000	0.1278411039142207
7	98000001	98500000	0.1467053517217235
7	98500001	99000000	0.12685161466530645
7	99000001	99500000	0.2087118008041834
7	99500001	100000000	0.12444209850375676
7	100000001	100500000	0.08497081458420669
7	100500001	101000000	
7	101000001	101500000	0.0336694298599822
7	101500001	102000000	0.1517670096814412
7	102000001	102500000	0.19905546666717353
7	102500001	103000000	0.11336812670013123
7	103000001	103500000	0.08108990237849976
7	103500001	104000000	0.12722770162809174
7	104000001	104500000	0.14344663058166848
7	104500001	105000000	0.11938038035131122
7	105000001	105500000	0.13322281062357014
7	105500001	106000000	0.19303029610262037
7	106000001	106500000	0.19623521858219767
7	106500001	107000000	0.11260648797164098
7	107000001	107500000	0.1177480212183135
7	107500001	108000000	0.14981399869774037
7	108000001	108500000	0.1368180624413064
7	108500001	109000000	0.11124324208224118
7	109000001	109500000	0.10305518653687833
7	109500001	110000000	0.1020582666216557
7	110000001	110500000	0.1398552274491523
7	110500001	111000000	0.14821048289760416
7	111000001	111500000	0.0886417260670235
7	111500001	112000000	0.15400350157107662
7	112000001	112500000	0.13499139673059063
7	112500001	113000000	0.11152706570683475
7	113000001	113500000	0.12253039632573624
7	113500001	114000000	0.12470885014977816
7	114000001	114500000	0.1266472008241847
7	114500001	115000000	0.10815303424142253
7	115000001	115500000	0.13365013823663574
7	115500001	116000000	0.14412125965469574
7	116000001	116500000	0.12435109374717465
7	116500001	117000000	0.14808687435873175
7	117000001	117500000	0.10721355310462659
7	117500001	118000000	0.14252551749931058
7	118000001	118500000	0.08850188558014682
7	118500001	119000000	0.12002536315501194
7	119000001	119500000	0.1101706350787685
7	119500001	120000000	0.10980546220128186
7	120000001	120500000	0.1352370432258521
7	120500001	121000000	0.14452468747174452
7	121000001	121500000	0.10578780717891902
7	121500001	122000000	0.12230912814415955
7	122000001	122500000	0.10884884365265039
7	122500001	123000000	0.14192509883628593
7	123000001	123500000	0.0661398837641056
7	123500001	124000000	0.11777285887060417
7	124000001	124500000	0.14675162794888144
7	124500001	125000000	0.11792305340566785
7	125000001	125500000	0.11169836711964425
7	125500001	126000000	0.10777948471899211
7	126000001	126500000	0.11197876231866784
7	126500001	127000000	0.1579058202169656
7	127000001	127500000	0.15708997326001137
7	127500001	128000000	0.1927760589876719
7	128000001	128500000	0.0987555430766837
7	128500001	129000000	0.12717891019032757
7	129000001	129500000	0.14472760257956804
7	129500001	130000000	0.11390922488657002
7	130000001	130500000	
7	130500001	131000000	0.12752034828532002
7	131000001	131500000	0.15476848557108494
7	131500001	132000000	0.2401930406486039
7	132000001	132500000	0.20924363720942107
7	132500001	133000000	0.14934245557530496
7	133000001	133500000	0.1620181947135362
7	133500001	134000000	0.1416611506488429
7	134000001	134500000	0.18443897101163279
7	134500001	135000000	0.16109375927574954
7	135000001	135500000	0.11504737522003111
7	135500001	136000000	0.12979877530424647
7	136000001	136500000	0.10802098087832865
7	136500001	137000000	0.10908486667628799
7	137000001	137500000	0.12492392183193383
7	137500001	138000000	0.14236806943726033
7	138000001	138500000	0.12320140622465266
7	138500001	139000000	0.1118476398710957
7	139000001	139500000	
7	139500001	140000000	0.1643569676505788
7	140000001	140500000	0.0974474757963205
7	140500001	141000000	0.1621170869801715
7	141000001	141500000	0.21043715328807155
7	141500001	142000000	0.18360154689149527
7	142000001	142500000	
7	142500001	143000000	0.14617688783729854
7	143000001	143500000	
7	143500001	144000000	-0.06409308023292427
7	144000001	144500000	0.08014291409161256
7	144500001	145000000	0.1056497548405755
7	145000001	145500000	0.09012962849333243
7	145500001	146000000	0.07888878857979101
7	146000001	146500000	0.10192690731847663
7	146500001	147000000	0.09563629618810061
7	147000001	147500000	0.12672453030690553
7	147500001	148000000	0.1410007699430617
7	148000001	148500000	0.13963905792399864
7	148500001	149000000	0.10835503857444673
7	149000001	149500000	0.17625716163500624
7	149500001	150000000	-0.0012948202244927008
7	150000001	150500000	0.16219270408756392
7	150500001	151000000	0.19628465695826325
7	151000001	151500000	0.19092413671555947
7	151500001	152000000	0.18561378116193678
7	152000001	152500000	0.267615275189194
7	152500001	153000000	0.1699193588272158
7	153000001	153500000	0.12478353736733128
7	153500001	154000000	0.1171938704263584
7	154000001	154500000	
7	154500001	155000000	0.18683625037403234
7	155000001	155500000	0.20925981798340001
7	155500001	156000000	0.21879200119887016
7	156000001	156500000	0.17388603570735825
7	156500001	157000000	0.10203553784782414
7	157000001	157500000	0.2025812257395051
7	157500001	158000000	0.25197431896793143
7	158000001	158500000	0.29686346829977106
7	158500001	159000000	0.1644357801314324
7	159000001	159500000	
8	1	500000	
8	500001	1000000	-0.10785228264218624
8	1000001	1500000	-0.05575382640723502
8	1500001	2000000	-0.0667621356346013
8	2000001	2500000	0.0890467981816083
8	2500001	3000000	-0.11978660173700906
8	3000001	3500000	-0.12810549610221605
8	3500001	4000000	-0.17189735176094686
8	4000001	4500000	-0.11633670966984319
8	4500001	5000000	-0.12876259948376612
8	5000001	5500000	-0.13140717398891322
8	5500001	6000000	-0.12343884765168565
8	6000001	6500000	-0.08939364147094142
8	6500001	7000000	-0.01696544916109953
8	7000001	7500000	
8	7500001	8000000	
8	8000001	8500000	-0.15859451056825036
8	8500001	9000000	-0.1205743765357463
8	9000001	9500000	-0.08789872748302092
8	9500001	10000000	-0.09515423500673453
8	10000001	10500000	-0.0514465863190933
8	10500001	11000000	-0.05070089926406375
8	11000001	11500000	-0.0853659486064807
8	11500001	12000000	-0.16612697207056742
8	12000001	12500000	
8	12500001	13000000	-0.07735769797637376
8	13000001	13500000	-0.12359073607697434
8	13500001	14000000	-0.09686936249987191
8	14000001	14500000	-0.09415678528425937
8	14500001	15000000	-0.12304195170956264
8	15000001	15500000	-0.1186940159416758
8	15500001	16000000	-0.09104901765767028
8	16000001	16500000	-0.12439390326383845
8	16500001	17000000	-0.14452958272898503
8	17000001	17500000	-0.11403505093555143
8	17500001	18000000	-0.12459211786946313
8	18000001	18500000	-0.09104387484400725
8	18500001	19000000	-0.08858130389301178
8	19000001	19500000	-0.09464057166301039
8	19500001	20000000	-0.09897228388056478
8	20000001	20500000	-0.02679499071145214
8	20500001	21000000	-0.06168017393844631
8	21000001	21500000	-0.04263438195530504
8	21500001	22000000	-0.08244160437735625
8	22000001	22500000	-0.13307962374508728
8	22500001	23000000	-0.04903133299688174
8	23000001	23500000	-0.10624163383082563
8	23500001	24000000	-0.10138997928944694
8	24000001	24500000	-0.09775063016138485
8	24500001	25000000	-0.11476473101503065
8	25000001	25500000	-0.11057801746298938
8	25500001	26000000	-0.07272916065646233
8	26000001	26500000	-0.12968288936697372
8	26500001	27000000	-0.1255206724740985
8	27000001	27500000	-0.04292679094119215
8	27500001	28000000	-0.06915152458670787
8	28000001	28500000	-0.11676351536418042
8	28500001	29000000	-0.11981139634419705
8	29000001	29500000	-0.08519673334993169
8	29500001	30000000	-0.05745566141559669
8	30000001	30500000	-0.09110811450057694
8	30500001	31000000	-0.18944799661980868
8	31000001	31500000	-0.09448163047126312
8	31500001	32000000	-0.08779034596894483
8	32000001	32500000	-0.11848697611700322
8	32500001	33000000	-0.12824814889224329
8	33000001	33500000	-0.135745304199704
8	33500001	34000000	-0.07187386574448956
8	34000001	34500000	-0.11543394970488666
8	34500001	35000000	-0.11147673030991631
8	35000001	35500000	-0.1091890990397385
8	35500001	36000000	-0.07145739912844076
8	36000001	36500000	-0.11957030287637396
8	36500001	37000000	-0.09172960368002862
8	37000001	37500000	-0.05908326451427637
8	37500001	38000000	-0.11138929572183119
8	38000001	38500000	-0.14207252433589795
8	38500001	39000000	-0.11206526342829584
8	39000001	39500000	-0.36912556373780164
8	39500001	40000000	-0.14019508624381097
8	40000001	40500000	-0.1020072260950561
8	40500001	41000000	-0.13732924725828627
8	41000001	41500000	-0.09118646583414036
8	41500001	42000000	-0.09679300294320417
8	42000001	42500000	-0.09896663787979396
8	42500001	43000000	0.3367631537508386
8	43000001	43500000	0.9672367611438077
8	43500001	44000000	
8	44000001	44500000	
8	44500001	45000000	
8	45000001	45500000	
8	45500001	46000000	
8	46000001	46500000	
8	46500001	47000000	
8	47000001	47500000	0.11404044023827418
8	47500001	48000000	0.04271259068754286
8	48000001	48500000	
8	48500001	49000000	0.010019453853869601
8	49000001	49500000	0.08044636583319932
8	49500001	50000000	0.050468148433064845
8	50000001	50500000	0.009331761506474861
8	50500001	51000000	0.011677152521472103
8	51000001	51500000	0.030304086026018643
8	51500001	52000000	-0.00014097111733277128
8	52000001	52500000	-0.004997267267172975
8	52500001	53000000	0.022878355181959843
8	53000001	53500000	-0.0032926146626181953
8	53500001	54000000	0.0474650623661628
8	54000001	54500000	0.04497720866461542
8	54500001	55000000	-0.02467549952490909
8	55000001	55500000	0.00713766618283913
8	55500001	56000000	0.023698447337678803
8	56000001	56500000	0.05549344940031489
8	56500001	57000000	0.0005726406611519706
8	57000001	57500000	0.07822105442150212
8	57500001	58000000	0.021764356216551477
8	58000001	58500000	0.08447250542694047
8	58500001	59000000	0.02808804990904152
8	59000001	59500000	0.04920261636205254
8	59500001	60000000	0.06582129702983193
8	60000001	60500000	0.13295513405795775
8	60500001	61000000	0.14673469358707764
8	61000001	61500000	0.1343918458276789
8	61500001	62000000	0.16751501599687796
8	62000001	62500000	0.12443754335127206
8	62500001	63000000	0.12560446362745156
8	63000001	63500000	0.13062763893524718
8	63500001	64000000	0.13908774115907305
8	64000001	64500000	0.1445743342917461
8	64500001	65000000	0.1078721935390579
8	65000001	65500000	0.10511835866567686
8	65500001	66000000	0.12087523284915477
8	66000001	66500000	0.12925300903358236
8	66500001	67000000	0.11801456904686969
8	67000001	67500000	0.1636535602368519
8	67500001	68000000	0.05828792802310748
8	68000001	68500000	0.10284005776997132
8	68500001	69000000	0.1367927186262767
8	69000001	69500000	0.10175551212606627
8	69500001	70000000	0.13843249428903798
8	70000001	70500000	0.11562805262105035
8	70500001	71000000	0.12584239219858318
8	71000001	71500000	0.12203659324649614
8	71500001	72000000	0.1365323980815852
8	72000001	72500000	0.1437909991838329
8	72500001	73000000	0.14321741735479993
8	73000001	73500000	0.1335355396132406
8	73500001	74000000	0.17407387872186325
8	74000001	74500000	0.1467035222929987
8	74500001	75000000	0.06087842793094359
8	75000001	75500000	0.1358046103970852
8	75500001	76000000	0.1114494499090743
8	76000001	76500000	0.1032663560890051
8	76500001	77000000	0.12442371931624498
8	77000001	77500000	0.10495899839370702
8	77500001	78000000	0.13863089353079158
8	78000001	78500000	0.11539288055743081
8	78500001	79000000	0.11987541256061085
8	79000001	79500000	0.11205750691557999
8	79500001	80000000	0.1679298119775732
8	80000001	80500000	0.14169836681790723
8	80500001	81000000	0.13533546393513116
8	81000001	81500000	0.09635393115208596
8	81500001	82000000	0.181487914574298
8	82000001	82500000	0.1253357198158786
8	82500001	83000000	0.10140357236461184
8	83000001	83500000	0.11850388549808447
8	83500001	84000000	0.11629564083311006
8	84000001	84500000	0.1391962785352124
8	84500001	85000000	0.08932403710036793
8	85000001	85500000	0.10381118839819481
8	85500001	86000000	0.11892458375594706
8	86000001	86500000	0.10273897876982503
8	86500001	87000000	
8	87000001	87500000	0.10704736799756553
8	87500001	88000000	0.11518786800509051
8	88000001	88500000	0.07041677109969385
8	88500001	89000000	0.14236842706737943
8	89000001	89500000	0.09456390955168291
8	89500001	90000000	0.13452274511495954
8	90000001	90500000	0.11730568603597984
8	90500001	91000000	0.12868678134824543
8	91000001	91500000	0.12158795827772768
8	91500001	92000000	0.13949280765636402
8	92000001	92500000	0.13143640309611337
8	92500001	93000000	0.138712566285414
8	93000001	93500000	0.12639771315482756
8	93500001	94000000	0.12034096067989242
8	94000001	94500000	0.1440952093805237
8	94500001	95000000	0.15650825185421358
8	95000001	95500000	0.1211549163158867
8	95500001	96000000	0.11093993428686809
8	96000001	96500000	0.16502898988492654
8	96500001	97000000	0.15040849522687644
8	97000001	97500000	0.1788987933569679
8	97500001	98000000	0.14231569427992644
8	98000001	98500000	0.18525715206731053
8	98500001	99000000	0.09856367113319842
8	99000001	99500000	0.15327699254006533
8	99500001	100000000	0.09101990564528045
8	100000001	100500000	0.08911762813080183
8	100500001	101000000	0.10779553741407925
8	101000001	101500000	0.10777654579121175
8	101500001	102000000	0.15976462832163152
8	102000001	102500000	0.1820484973219685
8	102500001	103000000	0.13485508329679127
8	103000001	103500000	0.1433982151114594
8	103500001	104000000	0.15348211892018385
8	104000001	104500000	0.16278118458873986
8	104500001	105000000	0.09850222698512882
8	105000001	105500000	0.09850270065375966
8	105500001	106000000	0.13239373187099907
8	106000001	106500000	0.11434682614080906
8	106500001	107000000	0.14644667081250046
8	107000001	107500000	0.1127063563872038
8	107500001	108000000	0.12239965276565559
8	108000001	108500000	0.12485195323207526
8	108500001	109000000	0.15278818021655532
8	109000001	109500000	0.12030997531082617
8	109500001	110000000	0.13917621573970737
8	110000001	110500000	0.12529367796024693
8	110500001	111000000	0.11731574129990872
8	111000001	111500000	0.10760131843853071
8	111500001	112000000	0.1091427679463508
8	112000001	112500000	0.12708671824510695
8	112500001	113000000	0.10820601593127341
8	113000001	113500000	0.1116246641082538
8	113500001	114000000	
8	114000001	114500000	0.1291068879805008
8	114500001	115000000	0.09014992080983036
8	115000001	115500000	0.06659505476455599
8	115500001	116000000	0.07783251406361798
8	116000001	116500000	0.10764793544821193
8	116500001	117000000	0.13147460184735962
8	117000001	117500000	0.13151691803174181
8	117500001	118000000	0.13864219437725347
8	118000001	118500000	0.16514313992922985
8	118500001	119000000	0.16855329526433313
8	119000001	119500000	0.1618410555027507
8	119500001	120000000	0.14890321710078921
8	120000001	120500000	0.14694836924689844
8	120500001	121000000	0.10442399816069027
8	121000001	121500000	0.11283905683816896
8	121500001	122000000	0.14333579782847117
8	122000001	122500000	0.1330612881252662
8	122500001	123000000	0.1327971948862881
8	123000001	123500000	0.1322657433542083
8	123500001	124000000	0.21200572704905926
8	124000001	124500000	0.11467475929484143
8	124500001	125000000	0.19546761201209728
8	125000001	125500000	0.14753422792032597
8	125500001	126000000	0.2000175018600972
8	126000001	126500000	0.13916996430235076
8	126500001	127000000	0.23384150884627267
8	127000001	127500000	0.12593215832971197
8	127500001	128000000	0.15191515788156335
8	128000001	128500000	0.1408809728503551
8	128500001	129000000	0.17474013327025364
8	129000001	129500000	0.23735748443185442
8	129500001	130000000	0.15607775678182295
8	130000001	130500000	0.14457760594940045
8	130500001	131000000	0.15529356514315443
8	131000001	131500000	0.16616398999781154
8	131500001	132000000	0.21672785242086898
8	132000001	132500000	0.16739988246323675
8	132500001	133000000	0.15348573551805017
8	133000001	133500000	0.21092865234001912
8	133500001	134000000	0.1939408565599624
8	134000001	134500000	0.24398260728026272
8	134500001	135000000	0.19414319905696054
8	135000001	135500000	0.2108086711264097
8	135500001	136000000	0.20647053274052177
8	136000001	136500000	0.23602667452912784
8	136500001	137000000	0.16940655228990792
8	137000001	137500000	0.17352615333824964
8	137500001	138000000	0.12694303064603302
8	138000001	138500000	0.1390242990954963
8	138500001	139000000	0.14568238693835653
8	139000001	139500000	0.19235975679426337
8	139500001	140000000	0.2440841509852992
8	140000001	140500000	0.2085253031897979
8	140500001	141000000	0.26752018986861853
8	141000001	141500000	0.2008102486099427
8	141500001	142000000	0.1692497165211641
8	142000001	142500000	0.2197262217556005
8	142500001	143000000	
8	143000001	143500000	0.28279325991584964
8	143500001	144000000	0.24389992889731948
8	144000001	144500000	0.21270987927407262
8	144500001	145000000	0.21851063634198875
8	145000001	145500000	
8	145500001	146000000	0.18909636498632357
8	146000001	146500000	
9	1	500000	
9	500001	1000000	0.10201639283187557
9	1000001	1500000	0.08409639785059189
9	1500001	2000000	0.1128428665834948
9	2000001	2500000	0.05759401875108904
9	2500001	3000000	0.044747726040497385
9	3000001	3500000	0.015257828469859208
9	3500001	4000000	0.028296983005566156
9	4000001	4500000	0.03374660373385846
9	4500001	5000000	0.029928358330204706
9	5000001	5500000	0.02315215884645204
9	5500001	6000000	0.03255005936942735
9	6000001	6500000	-0.005509492369574731
9	6500001	7000000	-0.051859859513183615
9	7000001	7500000	0.051559860964884886
9	7500001	8000000	0.07226947185452871
9	8000001	8500000	0.03943351017853382
9	8500001	9000000	0.011055475824562443
9	9000001	9500000	0.03200374646572969
9	9500001	10000000	0.01464773571030723
9	10000001	10500000	0.03415393915676944
9	10500001	11000000	-0.005167243798533409
9	11000001	11500000	0.023080552062399767
9	11500001	12000000	0.005180658728463578
9	12000001	12500000	0.002963479852216806
9	12500001	13000000	0.014135974198186095
9	13000001	13500000	-0.02703875617443735
9	13500001	14000000	0.03606434622243945
9	14000001	14500000	0.02523145026846788
9	14500001	15000000	0.00532752574719205
9	15000001	15500000	-0.03289032788030747
9	15500001	16000000	-0.004265255906187589
9	16000001	16500000	0.09341482032895575
9	16500001	17000000	0.0077889429403866775
9	17000001	17500000	0.007788159670062623
9	17500001	18000000	0.023529997025659728
9	18000001	18500000	0.022034253907465707
9	18500001	19000000	0.038606760407209895
9	19000001	19500000	-0.08613276439141
9	19500001	20000000	-0.2397877311612906
9	20000001	20500000	-0.2573952852216032
9	20500001	21000000	-0.22093850429207418
9	21000001	21500000	-0.17234439979494978
9	21500001	22000000	-0.23856977312673824
9	22000001	22500000	-0.5709594410547065
9	22500001	23000000	-0.2835290763010211
9	23000001	23500000	-0.24133513487693042
9	23500001	24000000	-0.19504706206064087
9	24000001	24500000	0.027736189682214613
9	24500001	25000000	0.026015054528572463
9	25000001	25500000	0.03690379152196859
9	25500001	26000000	-0.008740535872058227
9	26000001	26500000	0.020973723674079944
9	26500001	27000000	0.0005592057236624901
9	27000001	27500000	0.021686868710570663
9	27500001	28000000	0.04782547738352772
9	28000001	28500000	0.021271528002732448
9	28500001	29000000	0.03648120509204569
9	29000001	29500000	0.0015819226060148138
9	29500001	30000000	-0.0046391725829232275
9	30000001	30500000	-0.010596532194850603
9	30500001	31000000	0.00824826774607817
9	31000001	31500000	-0.01714611585009699
9	31500001	32000000	0.012112188319488739
9	32000001	32500000	0.010149179990985913
9	32500001	33000000	0.03257565269986542
9	33000001	33500000	0.0616272415483963
9	33500001	34000000	0.007897031496377603
9	34000001	34500000	-0.010991477566472809
9	34500001	35000000	0.072037955018768
9	35000001	35500000	0.04196472758891649
9	35500001	36000000	0.0401776146238936
9	36000001	36500000	0.01944150730183768
9	36500001	37000000	0.06361984796090697
9	37000001	37500000	0.008462694071093728
9	37500001	38000000	0.04895251885186587
9	38000001	38500000	0.0846901440745804
9	38500001	39000000	-0.34084520635015175
9	39000001	39500000	-0.1871720522918175
9	39500001	40000000	
9	40000001	40500000	
9	40500001	41000000	
9	41000001	41500000	
9	41500001	42000000	-0.7295289086285812
9	42000001	42500000	-1.924746134936501
9	42500001	43000000	
9	43000001	43500000	
9	43500001	44000000	
9	44000001	44500000	-0.4990256327640344
9	44500001	45000000	
9	45000001	45500000	
9	45500001	46000000	
9	46000001	46500000	
9	46500001	47000000	
9	47000001	47500000	
9	47500001	48000000	
9	48000001	48500000	
9	48500001	49000000	
9	49000001	49500000	
9	49500001	50000000	
9	50000001	50500000	
9	50500001	51000000	
9	51000001	51500000	
9	51500001	52000000	
9	52000001	52500000	
9	52500001	53000000	
9	53000001	53500000	
9	53500001	54000000	
9	54000001	54500000	
9	54500001	55000000	
9	55000001	55500000	
9	55500001	56000000	
9	56000001	56500000	
9	56500001	57000000	
9	57000001	57500000	
9	57500001	58000000	
9	58000001	58500000	
9	58500001	59000000	
9	59000001	59500000	
9	59500001	60000000	
9	60000001	60500000	
9	60500001	61000000	
9	61000001	61500000	
9	61500001	62000000	
9	62000001	62500000	
9	62500001	63000000	
9	63000001	63500000	
9	63500001	64000000	
9	64000001	64500000	
9	64500001	65000000	
9	65000001	65500000	
9	65500001	66000000	
9	66000001	66500000	
9	66500001	67000000	
9	67000001	67500000	
9	67500001	68000000	
9	68000001	68500000	
9	68500001	69000000	
9	69000001	69500000	
9	69500001	70000000	0.08337879441865371
9	70000001	70500000	
9	70500001	71000000	
9	71000001	71500000	0.05427833310414064
9	71500001	72000000	0.010776921595568083
9	72000001	72500000	0.05677430481746219
9	72500001	73000000	0.1501217960530789
9	73000001	73500000	0.07605168501224747
9	73500001	74000000	0.051596575399815166
9	74000001	74500000	0.0020208682365722695
9	74500001	75000000	0.017752725387507794
9	75000001	75500000	-0.01113750155164013
9	75500001	76000000	0.0016161130910746836
9	76000001	76500000	0.018227315148276513
9	76500001	77000000	0.002711468327901002
9	77000001	77500000	0.0036931331722448537
9	77500001	78000000	0.014340624440867259
9	78000001	78500000	0.04043037310842871
9	78500001	79000000	0.05910092521966095
9	79000001	79500000	0.01529077580485651
9	79500001	80000000	-0.02900284186582511
9	80000001	80500000	0.03557225200206928
9	80500001	81000000	0.04506029678523391
9	81000001	81500000	0.019574735617955225
9	81500001	82000000	0.010437715501068917
9	82000001	82500000	0.05101655275822551
9	82500001	83000000	0.01027126811547268
9	83000001	83500000	0.027934442572189303
9	83500001	84000000	0.032289847186423914
9	84000001	84500000	0.0054431490466431125
9	84500001	85000000	0.040775969232799844
9	85000001	85500000	0.044740746259585615
9	85500001	86000000	0.03909076111486744
9	86000001	86500000	0.0024914827042676183
9	86500001	87000000	0.042136952719239985
9	87000001	87500000	0.03899910264858485
9	87500001	88000000	0.0852649913729696
9	88000001	88500000	-0.009777259582463772
9	88500001	89000000	0.037935235064887045
9	89000001	89500000	0.04451654171238148
9	89500001	90000000	0.017322214064184143
9	90000001	90500000	0.09201769512858204
9	90500001	91000000	-0.02320506736752791
9	91000001	91500000	0.058796575336455575
9	91500001	92000000	0.05038065883220006
9	92000001	92500000	
9	92500001	93000000	
9	93000001	93500000	0.022695372525107463
9	93500001	94000000	0.06887900287645309
9	94000001	94500000	0.04001108256826217
9	94500001	95000000	0.031538022590242264
9	95000001	95500000	0.006764867070465129
9	95500001	96000000	0.08329259699975883
9	96000001	96500000	0.05369667231239971
9	96500001	97000000	0.05601827091907659
9	97000001	97500000	-0.0627988780594991
9	97500001	98000000	0.07079864499609753
9	98000001	98500000	0.07702960291449994
9	98500001	99000000	0.02450842364605788
9	99000001	99500000	-0.0005492501804362967
9	99500001	100000000	-0.028608887111383676
9	100000001	100500000	0.04183493633244154
9	100500001	101000000	0.05341440508647501
9	101000001	101500000	0.10268142855762323
9	101500001	102000000	0.07247443701601454
9	102000001	102500000	0.05873886928346077
9	102500001	103000000	-0.003960882705591452
9	103000001	103500000	0.047805270265734535
9	103500001	104000000	0.03543486986029917
9	104000001	104500000	0.03854127820767274
9	104500001	105000000	0.009282165379351089
9	105000001	105500000	0.007406416046082093
9	105500001	106000000	0.000362292416348071
9	106000001	106500000	0.01164415033809045
9	106500001	107000000	0.010938518569886204
9	107000001	107500000	0.036036542929351344
9	107500001	108000000	0.03053486598644538
9	108000001	108500000	0.02635056386828709
9	108500001	109000000	0.0568928228604252
9	109000001	109500000	0.006571609999451011
9	109500001	110000000	0.07466554218528729
9	110000001	110500000	0.006479219668370111
9	110500001	111000000	0.059006630440692834
9	111000001	111500000	0.06600195049503206
9	111500001	112000000	0.029102868217465095
9	112000001	112500000	0.07887536537182945
9	112500001	113000000	0.09541785964454108
9	113000001	113500000	-0.0027624838128134065
9	113500001	114000000	0.012695181866412749
9	114000001	114500000	-0.016956116050610027
9	114500001	115000000	-0.004106725093939138
9	115000001	115500000	-0.004806019437593163
9	115500001	116000000	0.13934380323548917
9	116000001	116500000	0.062263236834752274
9	116500001	117000000	0.07333740698496409
9	117000001	117500000	0.09079330969996702
9	117500001	118000000	0.08344003014531859
9	118000001	118500000	0.04658171380632888
9	118500001	119000000	0.039772405265041055
9	119000001	119500000	0.0971127670935596
9	119500001	120000000	0.0583671891466331
9	120000001	120500000	0.07873589852614336
9	120500001	121000000	0.050188739847585095
9	121000001	121500000	0.03132791167473963
9	121500001	122000000	0.021880453776904545
9	122000001	122500000	0.04421968162843782
9	122500001	123000000	0.10363461994340865
9	123000001	123500000	0.07544441906786716
9	123500001	124000000	0.046195896725786945
9	124000001	124500000	0.10389119231549612
9	124500001	125000000	0.08161155191449446
9	125000001	125500000	0.03783608004426266
9	125500001	126000000	-0.013102719927971048
9	126000001	126500000	0.09086146271578709
9	126500001	127000000	0.008401343431092983
9	127000001	127500000	0.06619581326548338
9	127500001	128000000	-0.017364807622569756
9	128000001	128500000	0.006529346779234243
9	128500001	129000000	0.029923934097002693
9	129000001	129500000	0.06555623532460272
9	129500001	130000000	0.0744520066365423
9	130000001	130500000	0.056796966062019304
9	130500001	131000000	0.06894693153504586
9	131000001	131500000	0.05893948511957692
9	131500001	132000000	0.04641564033026508
9	132000001	132500000	0.08168311786846896
9	132500001	133000000	0.0186847427265554
9	133000001	133500000	
9	133500001	134000000	0.0649684569175124
9	134000001	134500000	0.075844348362717
9	134500001	135000000	0.06987280555618897
9	135000001	135500000	0.05265860184733252
9	135500001	136000000	0.07913166491987403
9	136000001	136500000	0.13863488322341577
9	136500001	137000000	0.06355403969058919
9	137000001	137500000	
9	137500001	138000000	0.12489265429735706
9	138000001	138500000	0.09045957363138682
9	138500001	139000000	0.09297149865898373
9	139000001	139500000	
9	139500001	140000000	0.14304832045114976
9	140000001	140500000	0.045590133676512275
9	140500001	141000000	0.12420685727670416
9	141000001	141500000	
10	1	500000	
10	500001	1000000	-0.08812300208061712
10	1000001	1500000	-0.09572460729567801
10	1500001	2000000	-0.10036698308555084
10	2000001	2500000	-0.12216756517184026
10	2500001	3000000	-0.015859725716347094
10	3000001	3500000	0.04160704474189654
10	3500001	4000000	0.04251147689652257
10	4000001	4500000	0.014134005367832426
10	4500001	5000000	0.029703886341549603
10	5000001	5500000	0.00487848313067617
10	5500001	6000000	0.049124720219151465
10	6000001	6500000	-0.0006901805730156205
10	6500001	7000000	0.01509216155596348
10	7000001	7500000	0.07982412119869056
10	7500001	8000000	0.0008909691309071417
10	8000001	8500000	0.018575986939806197
10	8500001	9000000	0.0075857043268251784
10	9000001	9500000	-0.008891870987631325
10	9500001	10000000	0.006918519872386169
10	10000001	10500000	0.0029543494274993174
10	10500001	11000000	0.04516298930809962
10	11000001	11500000	0.0875452452094899
10	11500001	12000000	-2.8581543032758726e-5
10	12000001	12500000	-0.005726318511544794
10	12500001	13000000	0.057316153658770116
10	13000001	13500000	0.01703934000014247
10	13500001	14000000	0.05149475361828227
10	14000001	14500000	0.05282622524141089
10	14500001	15000000	0.04499521675153082
10	15000001	15500000	0.025222731221269667
10	15500001	16000000	0.01890800493704673
10	16000001	16500000	0.014937993572356489
10	16500001	17000000	0.06069655307799831
10	17000001	17500000	0.00026519492302960556
10	17500001	18000000	
10	18000001	18500000	
10	18500001	19000000	0.01797035845607811
10	19000001	19500000	-0.03167355977008667
10	19500001	20000000	-0.008456633062891938
10	20000001	20500000	0.03783823855266558
10	20500001	21000000	-0.004397389267193042
10	21000001	21500000	0.013433799323537596
10	21500001	22000000	-0.05061786043962406
10	22000001	22500000	-0.01008105573306835
10	22500001	23000000	0.036366914006914004
10	23000001	23500000	-0.01698245956549433
10	23500001	24000000	0.012892185846086193
10	24000001	24500000	0.023854759329958133
10	24500001	25000000	0.010856781969541063
10	25000001	25500000	0.0071808307444739
10	25500001	26000000	0.03186491682967335
10	26000001	26500000	0.007477870230940159
10	26500001	27000000	0.04354403502385406
10	27000001	27500000	-0.020792594459748015
10	27500001	28000000	-0.018924742161040467
10	28000001	28500000	-0.012869682708549178
10	28500001	29000000	0.011566983340871874
10	29000001	29500000	0.025513531488271526
