chr	start	end	A	C	E	normal
4	102500001	103000000	2.0	2.0	2.0	2
4	104000001	104500000	2.0	2.0	2.0	2
4	105000001	105500000	2.0	2.0	2.0	2
4	106000001	106500000	2.0	2.0	2.0	2
4	106500001	107000000	2.0	2.0	2.0	2
4	108500001	109000000	2.0	2.0	2.0	2
4	109000001	109500000	2.0	2.0	2.0	2
4	109500001	110000000	2.0	2.0	2.0	2
4	110000001	110500000	2.0	2.0	2.0	2
4	110500001	111000000	2.0	2.0	2.0	2
4	111000001	111500000	2.0	2.0	2.0	2
4	113500001	114000000	2.0	2.0	2.0	2
4	114000001	114500000	2.0	2.0	2.0	2
4	114500001	115000000	2.0	2.0	2.0	2
4	115000001	115500000	2.0	2.0	2.0	2
4	115500001	116000000	2.0	2.0	2.0	2
4	116000001	116500000	2.0	2.0	2.0	2
4	116500001	117000000	2.0	2.0	2.0	2
4	117000001	117500000	2.0	2.0	2.0	2
4	117500001	118000000	2.0	2.0	2.0	2
4	118000001	118500000	2.0	2.0	2.0	2
4	118500001	119000000	2.0	2.0	2.0	2
4	121000001	121500000	2.0	2.0	2.0	2
4	121500001	122000000	2.0	2.0	2.0	2
4	122000001	122500000	2.0	2.0	2.0	2
4	122500001	123000000	2.0	2.0	2.0	2
4	124000001	124500000	2.0	2.0	2.0	2
4	124500001	125000000	2.0	2.0	2.0	2
4	125500001	126000000	2.0	2.0	2.0	2
4	126000001	126500000	2.0	2.0	2.0	2
4	126500001	127000000	2.0	2.0	2.0	2
4	127000001	127500000	2.0	2.0	2.0	2
4	128000001	128500000	2.0	2.0	2.0	2
4	129000001	129500000	2.0	2.0	2.0	2
4	129500001	130000000	2.0	2.0	2.0	2
4	130000001	130500000	2.0	2.0	2.0	2
4	131000001	131500000	2.0	2.0	2.0	2
4	131500001	132000000	2.0	2.0	2.0	2
4	132000001	132500000	2.0	2.0	2.0	2
4	133000001	133500000	2.0	2.0	2.0	2
4	134000001	134500000	2.0	2.0	2.0	2
4	134500001	135000000	2.0	2.0	2.0	2
4	135000001	135500000	2.0	2.0	2.0	2
4	135500001	136000000	2.0	2.0	2.0	2
4	136500001	137000000	2.0	2.0	2.0	2
4	137500001	138000000	2.0	2.0	2.0	2
4	138000001	138500000	2.0	2.0	2.0	2
4	138500001	139000000	2.0	2.0	2.0	2
4	139000001	139500000	2.0	2.0	2.0	2
4	139500001	140000000	2.0	2.0	2.0	2
4	140000001	140500000	2.0	2.0	2.0	2
4	140500001	141000000	2.0	2.0	2.0	2
4	141500001	142000000	2.0	2.0	2.0	2
4	142000001	142500000	2.0	2.0	2.0	2
4	142500001	143000000	2.0	2.0	2.0	2
4	143000001	143500000	2.0	2.0	2.0	2
4	143500001	144000000	2.0	2.0	2.0	2
4	145500001	146000000	2.0	2.0	2.0	2
4	146000001	146500000	2.0	2.0	2.0	2
4	146500001	147000000	2.0	2.0	2.0	2
4	147000001	147500000	2.0	2.0	2.0	2
4	148000001	148500000	2.0	2.0	2.0	2
4	148500001	149000000	2.0	2.0	2.0	2
4	149000001	149500000	2.0	2.0	2.0	2
4	149500001	150000000	2.0	2.0	2.0	2
4	150000001	150500000	2.0	2.0	2.0	2
4	151000001	151500000	2.0	2.0	2.0	2
4	151500001	152000000	2.0	2.0	2.0	2
4	152000001	152500000	2.0	2.0	2.0	2
4	152500001	153000000	2.0	2.0	2.0	2
4	153000001	153500000	2.0	2.0	2.0	2
4	153500001	154000000	2.0	2.0	2.0	2
4	154000001	154500000	2.0	2.0	2.0	2
4	154500001	155000000	2.0	2.0	2.0	2
4	155000001	155500000	2.0	2.0	2.0	2
4	155500001	156000000	2.0	2.0	2.0	2
4	156000001	156500000	2.0	2.0	2.0	2
4	156500001	157000000	2.0	2.0	2.0	2
4	157000001	157500000	2.0	2.0	2.0	2
4	157500001	158000000	2.0	2.0	2.0	2
4	158000001	158500000	2.0	2.0	2.0	2
4	158500001	159000000	2.0	2.0	2.0	2
4	159500001	160000000	2.0	2.0	2.0	2
4	160000001	160500000	2.0	2.0	2.0	2
4	160500001	161000000	2.0	2.0	2.0	2
4	161500001	162000000	2.0	2.0	2.0	2
4	162000001	162500000	2.0	2.0	2.0	2
4	162500001	163000000	2.0	2.0	2.0	2
4	163000001	163500000	2.0	2.0	2.0	2
4	163500001	164000000	2.0	2.0	2.0	2
4	164000001	164500000	2.0	2.0	2.0	2
4	164500001	165000000	2.0	2.0	2.0	2
4	165500001	166000000	2.0	2.0	2.0	2
4	166000001	166500000	2.0	2.0	2.0	2
4	166500001	167000000	2.0	2.0	2.0	2
4	168000001	168500000	2.0	2.0	2.0	2
4	168500001	169000000	2.0	2.0	2.0	2
4	169000001	169500000	2.0	2.0	2.0	2
4	169500001	170000000	2.0	2.0	2.0	2
4	170500001	171000000	2.0	2.0	2.0	2
4	171500001	172000000	2.0	2.0	2.0	2
4	172000001	172500000	2.0	2.0	2.0	2
4	172500001	173000000	2.0	2.0	2.0	2
4	173000001	173500000	2.0	2.0	2.0	2
4	173500001	174000000	2.0	2.0	2.0	2
4	174000001	174500000	2.0	2.0	2.0	2
4	174500001	175000000	2.0	2.0	2.0	2
4	175000001	175500000	2.0	2.0	2.0	2
4	176000001	176500000	2.0	2.0	2.0	2
4	176500001	177000000	2.0	2.0	2.0	2
4	177000001	177500000	2.0	2.0	2.0	2
4	177500001	178000000	2.0	2.0	2.0	2
4	178000001	178500000	2.0	2.0	2.0	2
4	178500001	179000000	2.0	2.0	2.0	2
4	179000001	179500000	2.0	2.0	2.0	2
4	179500001	180000000	2.0	2.0	2.0	2
4	180000001	180500000	2.0	2.0	2.0	2
4	180500001	181000000	2.0	2.0	2.0	2
4	181000001	181500000	2.0	2.0	2.0	2
4	181500001	182000000	2.0	2.0	2.0	2
4	182500001	183000000	2.0	2.0	2.0	2
4	183000001	183500000	2.0	2.0	2.0	2
4	183500001	184000000	2.0	2.0	2.0	2
4	184000001	184500000	2.0	2.0	2.0	2
4	184500001	185000000	2.0	2.0	2.0	2
4	185000001	185500000	2.0	2.0	2.0	2
4	185500001	186000000	2.0	2.0	2.0	2
4	186000001	186500000	2.0	2.0	2.0	2
4	186500001	187000000	2.0	2.0	2.0	2
4	187000001	187500000	2.0	2.0	2.0	2
4	188000001	188500000	2.0	2.0	2.0	2
4	188500001	189000000	2.0	2.0	2.0	2
4	189500001	190000000	2.0	2.0	2.0	2
5	1000001	1500000	2.0	4.0	4.0	2
5	2000001	2500000	2.0	4.0	4.0	2
5	2500001	3000000	2.0	4.0	4.0	2
5	3000001	3500000	2.0	4.0	4.0	2
5	3500001	4000000	2.0	4.0	4.0	2
5	4000001	4500000	2.0	4.0	4.0	2
5	4500001	5000000	2.0	4.0	4.0	2
5	5000001	5500000	2.0	4.0	4.0	2
5	5500001	6000000	2.0	4.0	4.0	2
5	6000001	6500000	2.0	4.0	4.0	2
5	6500001	7000000	2.0	4.0	4.0	2
5	7500001	8000000	2.0	4.0	4.0	2
5	8000001	8500000	2.0	4.0	4.0	2
5	8500001	9000000	2.0	4.0	4.0	2
5	9000001	9500000	2.0	4.0	4.0	2
5	9500001	10000000	2.0	4.0	4.0	2
5	10000001	10500000	2.0	4.0	4.0	2
5	10500001	11000000	2.0	4.0	4.0	2
5	11000001	11500000	2.0	4.0	4.0	2
5	11500001	12000000	2.0	4.0	4.0	2
5	12000001	12500000	2.0	4.0	4.0	2
5	12500001	13000000	2.0	4.0	4.0	2
5	13500001	14000000	2.0	4.0	4.0	2
5	14000001	14500000	2.0	4.0	4.0	2
5	14500001	15000000	2.0	4.0	4.0	2
5	15000001	15500000	2.0	4.0	4.0	2
5	16000001	16500000	2.0	4.0	4.0	2
5	16500001	17000000	2.0	4.0	4.0	2
5	17000001	17500000	2.0	4.0	4.0	2
5	18000001	18500000	2.0	4.0	4.0	2
5	18500001	19000000	2.0	4.0	4.0	2
5	19000001	19500000	2.0	4.0	4.0	2
5	19500001	20000000	2.0	4.0	4.0	2
5	20000001	20500000	2.0	4.0	4.0	2
5	20500001	21000000	2.0	4.0	4.0	2
5	22500001	23000000	2.0	4.0	4.0	2
5	23000001	23500000	2.0	4.0	4.0	2
5	23500001	24000000	2.0	4.0	4.0	2
5	24000001	24500000	2.0	4.0	4.0	2
5	24500001	25000000	2.0	4.0	4.0	2
5	25500001	26000000	2.0	4.0	4.0	2
5	26000001	26500000	2.0	4.0	4.0	2
5	26500001	27000000	2.0	4.0	4.0	2
5	27000001	27500000	2.0	4.0	4.0	2
5	27500001	28000000	2.0	4.0	4.0	2
5	28000001	28500000	2.0	4.0	4.0	2
5	29500001	30000000	2.0	4.0	4.0	2
5	30500001	31000000	2.0	4.0	4.0	2
5	31000001	31500000	2.0	4.0	4.0	2
5	31500001	32000000	2.0	4.0	4.0	2
5	32000001	32500000	2.0	4.0	4.0	2
5	33500001	34000000	2.0	4.0	4.0	2
5	34500001	35000000	2.0	4.0	4.0	2
5	35000001	35500000	2.0	4.0	4.0	2
5	35500001	36000000	2.0	4.0	4.0	2
5	36000001	36500000	2.0	4.0	4.0	2
5	36500001	37000000	2.0	4.0	4.0	2
5	37000001	37500000	2.0	4.0	4.0	2
5	37500001	38000000	2.0	4.0	4.0	2
5	38000001	38500000	2.0	4.0	4.0	2
5	38500001	39000000	2.0	4.0	4.0	2
5	39000001	39500000	2.0	4.0	4.0	2
5	40000001	40500000	2.0	4.0	4.0	2
5	41000001	41500000	2.0	4.0	4.0	2
5	41500001	42000000	2.0	4.0	4.0	2
5	42000001	42500000	2.0	4.0	4.0	2
5	43000001	43500000	2.0	4.0	4.0	2
5	44000001	44500000	2.0	4.0	4.0	2
5	44500001	45000000	2.0	4.0	4.0	2
5	45000001	45500000	2.0	4.0	4.0	2
5	49500001	50000000	2.0	4.0	4.0	2
5	50000001	50500000	2.0	4.0	4.0	2
5	51000001	51500000	2.0	4.0	4.0	2
5	51500001	52000000	2.0	4.0	4.0	2
5	52000001	52500000	2.0	4.0	4.0	2
5	52500001	53000000	2.0	4.0	4.0	2
5	53000001	53500000	2.0	4.0	4.0	2
5	53500001	54000000	2.0	4.0	4.0	2
5	54000001	54500000	2.0	4.0	4.0	2
5	54500001	55000000	2.0	4.0	4.0	2
5	55000001	55500000	2.0	4.0	4.0	2
5	55500001	56000000	2.0	4.0	4.0	2
5	56000001	56500000	2.0	4.0	4.0	2
5	57000001	57500000	2.0	4.0	4.0	2
5	58000001	58500000	2.0	4.0	4.0	2
5	58500001	59000000	2.0	4.0	4.0	2
5	59000001	59500000	2.0	4.0	4.0	2
5	59500001	60000000	2.0	4.0	4.0	2
5	60000001	60500000	2.0	4.0	4.0	2
5	60500001	61000000	2.0	4.0	4.0	2
5	61000001	61500000	2.0	4.0	4.0	2
5	61500001	62000000	2.0	4.0	4.0	2
5	63000001	63500000	2.0	4.0	4.0	2
5	63500001	64000000	2.0	4.0	4.0	2
5	64500001	65000000	2.0	4.0	4.0	2
5	65000001	65500000	2.0	4.0	4.0	2
5	65500001	66000000	2.0	4.0	4.0	2
5	66000001	66500000	2.0	4.0	4.0	2
5	66500001	67000000	2.0	4.0	4.0	2
5	67500001	68000000	2.0	4.0	4.0	2
5	68000001	68500000	2.0	4.0	4.0	2
5	71000001	71500000	2.0	4.0	4.0	2
5	71500001	72000000	2.0	4.0	4.0	2
5	72000001	72500000	2.0	4.0	4.0	2
5	72500001	73000000	2.0	4.0	4.0	2
5	73000001	73500000	2.0	4.0	4.0	2
5	73500001	74000000	2.0	4.0	4.0	2
5	74000001	74500000	2.0	4.0	4.0	2
5	75500001	76000000	2.0	4.0	4.0	2
5	76000001	76500000	2.0	4.0	4.0	2
5	76500001	77000000	2.0	4.0	4.0	2
5	77000001	77500000	2.0	4.0	4.0	2
5	78500001	79000000	2.0	4.0	4.0	2
5	79500001	80000000	2.0	4.0	4.0	2
5	80000001	80500000	2.0	4.0	4.0	2
5	81000001	81500000	2.0	4.0	4.0	2
5	82000001	82500000	2.0	4.0	4.0	2
5	83000001	83500000	2.0	4.0	4.0	2
5	83500001	84000000	2.0	4.0	4.0	2
5	84000001	84500000	2.0	4.0	4.0	2
5	84500001	85000000	2.0	4.0	4.0	2
5	85000001	85500000	2.0	4.0	4.0	2
5	86000001	86500000	2.0	4.0	4.0	2
5	86500001	87000000	2.0	4.0	4.0	2
5	87000001	87500000	2.0	4.0	4.0	2
5	87500001	88000000	2.0	4.0	4.0	2
5	88000001	88500000	2.0	4.0	4.0	2
5	88500001	89000000	2.0	4.0	4.0	2
5	89000001	89500000	2.0	4.0	4.0	2
5	90000001	90500000	2.0	4.0	4.0	2
5	90500001	91000000	2.0	4.0	4.0	2
5	91000001	91500000	2.0	4.0	4.0	2
5	92000001	92500000	2.0	4.0	4.0	2
5	93000001	93500000	2.0	4.0	4.0	2
5	93500001	94000000	2.0	4.0	4.0	2
5	94000001	94500000	2.0	4.0	4.0	2
5	94500001	95000000	2.0	4.0	4.0	2
5	95000001	95500000	2.0	4.0	4.0	2
5	95500001	96000000	2.0	4.0	4.0	2
5	96000001	96500000	2.0	4.0	4.0	2
5	97500001	98000000	2.0	4.0	4.0	2
5	98000001	98500000	2.0	4.0	4.0	2
5	98500001	99000000	2.0	4.0	4.0	2
5	100000001	100500000	2.0	4.0	4.0	2
5	102500001	103000000	2.0	4.0	4.0	2
5	103000001	103500000	2.0	4.0	4.0	2
5	104000001	104500000	2.0	4.0	4.0	2
5	104500001	105000000	2.0	4.0	4.0	2
5	105000001	105500000	2.0	4.0	4.0	2
5	105500001	106000000	2.0	4.0	4.0	2
5	106500001	107000000	2.0	4.0	4.0	2
5	107000001	107500000	2.0	4.0	4.0	2
5	107500001	108000000	2.0	4.0	4.0	2
5	108000001	108500000	2.0	4.0	4.0	2
5	109000001	109500000	2.0	4.0	4.0	2
5	109500001	110000000	2.0	4.0	4.0	2
5	110000001	110500000	2.0	4.0	4.0	2
5	111000001	111500000	2.0	4.0	4.0	2
5	111500001	112000000	2.0	4.0	4.0	2
5	112000001	112500000	2.0	4.0	4.0	2
5	112500001	113000000	2.0	4.0	4.0	2
5	113000001	113500000	2.0	4.0	4.0	2
5	113500001	114000000	2.0	4.0	4.0	2
5	114000001	114500000	2.0	4.0	4.0	2
5	114500001	115000000	2.0	4.0	4.0	2
5	115000001	115500000	2.0	4.0	4.0	2
5	115500001	116000000	2.0	4.0	4.0	2
5	116000001	116500000	2.0	4.0	4.0	2
5	116500001	117000000	2.0	4.0	4.0	2
5	117000001	117500000	2.0	4.0	4.0	2
5	117500001	118000000	2.0	4.0	4.0	2
5	118000001	118500000	2.0	4.0	4.0	2
5	118500001	119000000	2.0	4.0	4.0	2
5	120000001	120500000	2.0	4.0	4.0	2
5	120500001	121000000	2.0	4.0	4.0	2
5	121000001	121500000	2.0	4.0	4.0	2
5	122000001	122500000	2.0	4.0	4.0	2
5	122500001	123000000	2.0	4.0	4.0	2
5	123000001	123500000	2.0	4.0	4.0	2
5	123500001	124000000	2.0	4.0	4.0	2
5	124000001	124500000	2.0	4.0	4.0	2
5	124500001	125000000	2.0	4.0	4.0	2
5	125000001	125500000	2.0	4.0	4.0	2
5	125500001	126000000	2.0	4.0	4.0	2
5	126500001	127000000	2.0	4.0	4.0	2
5	127500001	128000000	2.0	4.0	4.0	2
5	128000001	128500000	2.0	4.0	4.0	2
5	128500001	129000000	2.0	4.0	4.0	2
5	129000001	129500000	2.0	4.0	4.0	2
5	129500001	130000000	2.0	4.0	4.0	2
5	130500001	131000000	2.0	4.0	4.0	2
5	131000001	131500000	2.0	4.0	4.0	2
5	131500001	132000000	2.0	4.0	4.0	2
5	132000001	132500000	2.0	4.0	4.0	2
5	133000001	133500000	2.0	4.0	4.0	2
5	133500001	134000000	2.0	4.0	4.0	2
5	134000001	134500000	2.0	4.0	4.0	2
5	134500001	135000000	2.0	4.0	4.0	2
5	135000001	135500000	2.0	4.0	4.0	2
5	135500001	136000000	2.0	4.0	4.0	2
5	136500001	137000000	2.0	4.0	4.0	2
5	137000001	137500000	2.0	4.0	4.0	2
5	137500001	138000000	2.0	4.0	4.0	2
5	139000001	139500000	2.0	4.0	4.0	2
5	139500001	140000000	2.0	4.0	4.0	2
5	140000001	140500000	2.0	4.0	4.0	2
5	140500001	141000000	2.0	4.0	4.0	2
5	141000001	141500000	2.0	4.0	4.0	2
5	141500001	142000000	2.0	4.0	4.0	2
5	142000001	142500000	2.0	4.0	4.0	2
5	142500001	143000000	2.0	4.0	4.0	2
5	143000001	143500000	2.0	4.0	4.0	2
5	143500001	144000000	2.0	4.0	4.0	2
5	145000001	145500000	2.0	4.0	4.0	2
5	145500001	146000000	2.0	4.0	4.0	2
5	146000001	146500000	2.0	4.0	4.0	2
5	146500001	147000000	2.0	4.0	4.0	2
5	148000001	148500000	2.0	4.0	4.0	2
5	148500001	149000000	2.0	4.0	4.0	2
5	149000001	149500000	2.0	4.0	4.0	2
5	149500001	150000000	2.0	4.0	4.0	2
5	150000001	150500000	2.0	4.0	4.0	2
5	150500001	151000000	2.0	4.0	4.0	2
5	152500001	153000000	2.0	4.0	4.0	2
5	153000001	153500000	2.0	4.0	4.0	2
5	153500001	154000000	2.0	4.0	4.0	2
5	154000001	154500000	2.0	4.0	4.0	2
5	154500001	155000000	2.0	4.0	4.0	2
5	155500001	156000000	2.0	4.0	4.0	2
5	156500001	157000000	1.0	4.0	4.0	2
5	157000001	157500000	1.0	4.0	4.0	2
5	157500001	158000000	1.0	4.0	4.0	2
5	158000001	158500000	1.0	4.0	4.0	2
5	158500001	159000000	1.0	4.0	4.0	2
5	159000001	159500000	1.0	4.0	4.0	2
5	159500001	160000000	1.0	4.0	4.0	2
5	160500001	161000000	1.0	4.0	4.0	2
5	161000001	161500000	1.0	4.0	4.0	2
5	161500001	162000000	1.0	4.0	4.0	2
5	162500001	163000000	1.0	4.0	4.0	2
5	163000001	163500000	2.0	4.0	4.0	2
5	163500001	164000000	2.0	4.0	4.0	2
5	164000001	164500000	2.0	4.0	4.0	2
5	164500001	165000000	2.0	4.0	4.0	2
5	165000001	165500000	2.0	4.0	4.0	2
5	165500001	166000000	2.0	4.0	4.0	2
5	166500001	167000000	2.0	4.0	4.0	2
5	167000001	167500000	2.0	4.0	4.0	2
5	167500001	168000000	2.0	4.0	4.0	2
5	168000001	168500000	2.0	4.0	4.0	2
5	168500001	169000000	2.0	4.0	4.0	2
5	169000001	169500000	2.0	4.0	4.0	2
5	169500001	170000000	2.0	4.0	4.0	2
5	170000001	170500000	2.0	4.0	4.0	2
5	170500001	171000000	2.0	4.0	4.0	2
5	171000001	171500000	2.0	4.0	4.0	2
5	171500001	172000000	2.0	4.0	4.0	2
5	172000001	172500000	2.0	4.0	4.0	2
5	173000001	173500000	2.0	4.0	4.0	2
5	173500001	174000000	2.0	4.0	4.0	2
5	174000001	174500000	2.0	4.0	4.0	2
5	174500001	175000000	2.0	4.0	4.0	2
5	175000001	175500000	2.0	4.0	4.0	2
5	176000001	176500000	2.0	4.0	4.0	2
5	176500001	177000000	2.0	4.0	4.0	2
5	177500001	178000000	2.0	4.0	4.0	2
5	178000001	178500000	2.0	4.0	4.0	2
5	178500001	179000000	2.0	4.0	4.0	2
5	179000001	179500000	2.0	4.0	4.0	2
5	179500001	180000000	2.0	4.0	4.0	2
5	180000001	180500000	2.0	4.0	4.0	2
6	1500001	2000000	2.0	4.0	4.0	2
6	2500001	3000000	2.0	4.0	4.0	2
6	3000001	3500000	2.0	4.0	4.0	2
6	3500001	4000000	2.0	4.0	4.0	2
6	4000001	4500000	2.0	4.0	4.0	2
6	4500001	5000000	2.0	4.0	4.0	2
6	5000001	5500000	2.0	4.0	4.0	2
6	5500001	6000000	2.0	4.0	4.0	2
6	6500001	7000000	2.0	4.0	4.0	2
6	7000001	7500000	2.0	4.0	4.0	2
6	7500001	8000000	2.0	4.0	4.0	2
6	8000001	8500000	2.0	4.0	4.0	2
6	9000001	9500000	2.0	4.0	4.0	2
6	10000001	10500000	2.0	4.0	4.0	2
6	10500001	11000000	2.0	4.0	4.0	2
6	11000001	11500000	2.0	4.0	4.0	2
6	11500001	12000000	2.0	4.0	4.0	2
6	12000001	12500000	2.0	4.0	4.0	2
6	12500001	13000000	2.0	4.0	4.0	2
6	13000001	13500000	2.0	4.0	4.0	2
6	13500001	14000000	2.0	4.0	4.0	2
6	14000001	14500000	2.0	4.0	4.0	2
6	14500001	15000000	2.0	4.0	4.0	2
6	15000001	15500000	2.0	4.0	4.0	2
6	15500001	16000000	2.0	4.0	4.0	2
6	16000001	16500000	2.0	4.0	4.0	2
6	16500001	17000000	2.0	4.0	4.0	2
6	17000001	17500000	2.0	4.0	4.0	2
6	17500001	18000000	2.0	4.0	4.0	2
6	18000001	18500000	2.0	4.0	4.0	2
6	18500001	19000000	2.0	4.0	4.0	2
6	19000001	19500000	2.0	4.0	4.0	2
6	20000001	20500000	2.0	4.0	4.0	2
6	20500001	21000000	2.0	4.0	4.0	2
6	21000001	21500000	2.0	4.0	4.0	2
6	21500001	22000000	2.0	4.0	4.0	2
6	22500001	23000000	2.0	4.0	4.0	2
6	23000001	23500000	2.0	4.0	4.0	2
6	23500001	24000000	2.0	4.0	4.0	2
6	24000001	24500000	2.0	4.0	4.0	2
6	25000001	25500000	2.0	4.0	4.0	2
6	25500001	26000000	2.0	4.0	4.0	2
6	26000001	26500000	2.0	4.0	4.0	2
6	27000001	27500000	2.0	4.0	4.0	2
6	27500001	28000000	2.0	4.0	4.0	2
6	28000001	28500000	2.0	4.0	4.0	2
6	28500001	29000000	2.0	4.0	4.0	2
6	29000001	29500000	2.0	4.0	4.0	2
6	29500001	30000000	2.0	4.0	4.0	2
6	30000001	30500000	2.0	4.0	4.0	2
6	30500001	31000000	2.0	4.0	4.0	2
6	31000001	31500000	2.0	4.0	4.0	2
6	32500001	33000000	2.0	4.0	4.0	2
6	33000001	33500000	2.0	4.0	4.0	2
6	33500001	34000000	2.0	4.0	4.0	2
6	34000001	34500000	2.0	4.0	4.0	2
6	34500001	35000000	2.0	4.0	4.0	2
6	35000001	35500000	2.0	4.0	4.0	2
6	35500001	36000000	2.0	4.0	4.0	2
6	36000001	36500000	2.0	4.0	4.0	2
6	36500001	37000000	2.0	4.0	4.0	2
6	37000001	37500000	2.0	4.0	4.0	2
6	37500001	38000000	2.0	4.0	4.0	2
6	38000001	38500000	2.0	4.0	4.0	2
6	38500001	39000000	2.0	4.0	4.0	2
6	39000001	39500000	2.0	4.0	4.0	2
6	39500001	40000000	2.0	4.0	4.0	2
6	40000001	40500000	2.0	4.0	4.0	2
6	40500001	41000000	2.0	4.0	4.0	2
6	41000001	41500000	2.0	4.0	4.0	2
6	41500001	42000000	2.0	4.0	4.0	2
6	42000001	42500000	2.0	4.0	4.0	2
6	42500001	43000000	2.0	4.0	4.0	2
6	43000001	43500000	2.0	4.0	4.0	2
6	43500001	44000000	2.0	4.0	4.0	2
6	44000001	44500000	2.0	4.0	4.0	2
6	45000001	45500000	2.0	4.0	4.0	2
6	45500001	46000000	2.0	4.0	4.0	2
6	46000001	46500000	2.0	4.0	4.0	2
6	46500001	47000000	2.0	4.0	4.0	2
6	47000001	47500000	2.0	4.0	4.0	2
6	47500001	48000000	2.0	4.0	4.0	2
6	48000001	48500000	2.0	4.0	4.0	2
6	48500001	49000000	2.0	4.0	4.0	2
6	49000001	49500000	2.0	4.0	4.0	2
6	49500001	50000000	2.0	4.0	4.0	2
6	50000001	50500000	2.0	4.0	4.0	2
6	50500001	51000000	2.0	4.0	4.0	2
6	51000001	51500000	2.0	4.0	4.0	2
6	52000001	52500000	2.0	4.0	4.0	2
6	52500001	53000000	2.0	4.0	4.0	2
6	53000001	53500000	2.0	4.0	4.0	2
6	53500001	54000000	2.0	4.0	4.0	2
6	54000001	54500000	2.0	4.0	4.0	2
6	54500001	55000000	2.0	4.0	4.0	2
6	55000001	55500000	2.0	4.0	4.0	2
6	55500001	56000000	2.0	4.0	4.0	2
6	56000001	56500000	2.0	4.0	4.0	2
6	56500001	57000000	2.0	4.0	4.0	2
6	62500001	63000000	2.0	3.0	3.0	2
6	63000001	63500000	2.0	3.0	3.0	2
6	63500001	64000000	2.0	3.0	3.0	2
6	64000001	64500000	2.0	3.0	3.0	2
6	64500001	65000000	2.0	3.0	3.0	2
6	65000001	65500000	2.0	3.0	3.0	2
6	65500001	66000000	2.0	3.0	3.0	2
6	66000001	66500000	2.0	3.0	3.0	2
6	66500001	67000000	2.0	3.0	3.0	2
6	67000001	67500000	2.0	3.0	3.0	2
6	67500001	68000000	2.0	3.0	3.0	2
6	68000001	68500000	2.0	3.0	3.0	2
6	68500001	69000000	2.0	3.0	3.0	2
6	69000001	69500000	2.0	3.0	3.0	2
6	69500001	70000000	2.0	3.0	3.0	2
6	71000001	71500000	2.0	3.0	3.0	2
6	72000001	72500000	2.0	3.0	3.0	2
6	72500001	73000000	2.0	3.0	3.0	2
6	74000001	74500000	2.0	3.0	3.0	2
6	75000001	75500000	2.0	3.0	3.0	2
6	75500001	76000000	2.0	3.0	3.0	2
6	76000001	76500000	2.0	3.0	3.0	2
6	76500001	77000000	2.0	3.0	3.0	2
6	77000001	77500000	2.0	3.0	3.0	2
6	78500001	79000000	2.0	3.0	3.0	2
6	79000001	79500000	2.0	3.0	3.0	2
6	79500001	80000000	2.0	3.0	3.0	2
6	80000001	80500000	2.0	3.0	3.0	2
6	80500001	81000000	2.0	3.0	3.0	2
6	81000001	81500000	2.0	3.0	3.0	2
6	82500001	83000000	2.0	3.0	3.0	2
6	83500001	84000000	2.0	3.0	3.0	2
6	84500001	85000000	2.0	3.0	3.0	2
6	85500001	86000000	2.0	3.0	3.0	2
6	86000001	86500000	2.0	3.0	3.0	2
6	88000001	88500000	2.0	3.0	3.0	2
6	88500001	89000000	2.0	3.0	3.0	2
6	89500001	90000000	2.0	3.0	3.0	2
6	90000001	90500000	2.0	3.0	3.0	2
6	90500001	91000000	2.0	3.0	3.0	2
6	91000001	91500000	2.0	3.0	3.0	2
6	91500001	92000000	2.0	3.0	3.0	2
6	92000001	92500000	2.0	3.0	3.0	2
6	92500001	93000000	2.0	3.0	3.0	2
6	93000001	93500000	2.0	3.0	3.0	2
6	93500001	94000000	2.0	3.0	3.0	2
6	94000001	94500000	2.0	3.0	3.0	2
6	95000001	95500000	2.0	3.0	3.0	2
6	96500001	97000000	2.0	3.0	3.0	2
6	97000001	97500000	2.0	3.0	3.0	2
6	97500001	98000000	2.0	3.0	3.0	2
6	98000001	98500000	2.0	3.0	3.0	2
6	99000001	99500000	2.0	3.0	3.0	2
6	99500001	100000000	2.0	3.0	3.0	2
6	101000001	101500000	2.0	3.0	3.0	2
6	101500001	102000000	2.0	3.0	3.0	2
6	102000001	102500000	2.0	3.0	3.0	2
6	103000001	103500000	2.0	3.0	3.0	2
6	103500001	104000000	2.0	3.0	3.0	2
6	105000001	105500000	2.0	3.0	3.0	2
6	105500001	106000000	2.0	3.0	3.0	2
6	106000001	106500000	2.0	3.0	3.0	2
6	106500001	107000000	2.0	3.0	3.0	2
6	107000001	107500000	2.0	3.0	3.0	2
6	107500001	108000000	2.0	3.0	3.0	2
6	108000001	108500000	2.0	3.0	3.0	2
6	108500001	109000000	2.0	3.0	3.0	2
6	109000001	109500000	2.0	3.0	3.0	2
6	110000001	110500000	2.0	3.0	3.0	2
6	110500001	111000000	2.0	3.0	3.0	2
6	111000001	111500000	2.0	3.0	3.0	2
6	111500001	112000000	2.0	3.0	3.0	2
6	112000001	112500000	2.0	3.0	3.0	2
6	112500001	113000000	2.0	3.0	3.0	2
6	114000001	114500000	2.0	3.0	3.0	2
6	114500001	115000000	2.0	3.0	3.0	2
6	115500001	116000000	2.0	3.0	3.0	2
6	116500001	117000000	2.0	3.0	3.0	2
6	117500001	118000000	2.0	3.0	3.0	2
